CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
57650,506632,109503,18.06.14,17.09.14
57653,510951,111031,18.06.14,17.06.15
57686,400919,83337,20.06.14,15.02.19
57701,531254,96342,20.06.14,05.02.18
57809,394312,40413,01.07.14,01.09.20
57813,517592,134097,01.07.14,22.01.18
57814,431488,91921,01.07.14,25.10.18
57827,463162,95266,01.07.14,24.01.19
57837,457166,107620,01.07.14,26.02.20
57879,441550,106719,03.07.14,05.03.21
57880,473373,80107,03.07.14,23.01.20
57882,417247,62534,03.07.14,27.03.17
57890,507956,111276,03.07.14,04.07.19
57939,432616,138413,08.07.14,19.06.18
57996,508316,121900,15.07.14,09.02.17
57997,415607,83829,15.07.14,13.02.20
58016,524689,118599,21.07.14,01.03.21
58022,389941,123377,22.07.14,25.10.18
58024,469583,110596,22.07.14,12.02.20
58034,558754,163991,22.07.14,23.07.20
58039,515568,47050,22.07.14,08.10.20
58042,461454,100037,22.07.14,15.07.19
58043,383304,97822,22.07.14,15.06.20
58066,574578,166216,22.07.14,26.05.21
58109,548469,163476,04.08.14,05.02.18
58110,395284,83456,04.08.14,20.10.16
58136,468649,122432,07.08.14,22.11.16
58138,478360,122919,07.08.14,22.11.16
58140,445817,104773,07.08.14,06.07.15
58145,501685,108688,08.08.14,07.03.17
58147,489749,95200,08.08.14,07.03.17
58149,462757,113792,08.08.14,10.07.20
58163,391908,43749,13.08.14,30.01.17
58172,577139,156418,13.08.14,17.05.19
58183,455143,122726,13.08.14,08.09.15
58188,393904,42690,13.08.14,20.09.21
58208,545081,120559,20.08.14,07.12.20
58217,527202,87036,20.08.14,25.10.18
58225,459662,101405,20.08.14,25.10.18
58229,431081,72442,22.08.14,18.06.15
58243,526842,74558,25.08.14,04.06.20
58244,500213,155089,25.08.14,27.03.17
58249,516927,161270,27.08.14,22.06.18
58258,443241,134225,27.08.14,17.01.18
58286,402435,121364,04.09.14,02.06.21
58299,566565,156839,16.09.14,13.12.18
58300,555933,158063,16.09.14,13.12.18
58307,509081,127643,16.09.14,07.12.20
58315,542653,111977,16.09.14,31.08.16
58317,410891,84906,16.09.14,27.03.17
58318,533072,156117,16.09.14,05.05.20
58319,531434,100166,16.09.14,19.02.19
58321,592047,144321,16.09.14,30.03.17
58322,517910,97590,16.09.14,12.11.14
58343,561260,134794,19.09.14,30.03.17
58345,519010,51479,19.09.14,21.02.19
58352,595229,139450,24.09.14,24.01.18
58360,534315,115652,29.09.14,09.01.19
58371,445418,124175,29.09.14,08.09.15
58374,519654,106262,29.09.14,23.02.16
58380,526465,77081,30.09.14,25.10.18
58382,527719,95700,30.09.14,13.11.17
58383,494309,156691,30.09.14,22.03.19
58384,494175,112163,30.09.14,15.03.17
58386,438226,70743,30.09.14,20.04.21
58387,547891,151385,30.09.14,24.09.18
58415,532872,118407,09.10.14,17.11.17
58420,486521,97483,10.10.14,25.10.18
58428,550647,162001,21.10.14,29.04.21
58429,424254,96253,21.10.14,21.04.20
58452,569336,167346,28.10.14,03.03.20
58455,543198,106999,28.10.14,29.08.16
58457,409564,84697,28.10.14,05.03.21
58459,487608,57529,29.10.14,12.02.20
58461,395091,120853,03.11.14,22.03.18
58476,406202,39097,07.11.14,12.02.18
58479,406693,97405,11.11.14,04.12.20
58480,393752,40243,11.11.14,06.01.20
58483,536308,88455,11.11.14,12.09.19
58484,520134,57302,11.11.14,25.10.18
58488,465040,100676,11.11.14,07.12.18
58491,397393,39036,17.11.14,21.12.15
58497,430579,70980,19.11.14,03.03.20
58509,468058,91274,25.11.14,28.08.19
58510,490121,56161,25.11.14,19.01.16
58527,507362,112099,02.12.14,03.10.17
58536,527013,60468,04.12.14,21.01.20
58547,550036,102557,08.12.14,27.08.18
58565,501788,52095,17.12.14,31.08.17
58566,500189,48008,17.12.14,10.10.17
58568,466501,111561,22.12.14,25.10.18
58577,606169,163481,30.12.14,07.02.18
58594,435643,106418,09.01.15,07.04.17
58604,438950,120499,13.01.15,07.04.17
58605,438950,120499,13.01.15,07.04.17
58607,463084,99081,13.01.15,02.06.20
58613,487996,55587,16.01.15,13.01.21
58615,520275,52215,26.01.15,19.12.19
58618,546693,144051,26.01.15,25.10.18
58622,520648,36630,26.01.15,09.07.18
58642,455028,98241,03.02.15,06.02.19
58647,509373,111697,05.02.15,25.10.18
58648,524089,75261,05.02.15,25.10.18
58654,572137,172113,17.02.15,18.08.17
58672,463058,99587,17.02.15,17.05.18
58673,397766,41567,17.02.15,15.05.19
58675,561701,130255,17.02.15,27.11.17
58677,393391,38336,17.02.15,25.10.18
58685,511259,77616,17.02.15,08.06.15
58688,511309,85190,17.02.15,07.11.16
58697,488245,80815,24.02.15,08.07.20
58720,525034,57345,10.03.15,18.12.17
58721,552869,83442,10.03.15,20.01.21
58732,526055,61732,10.03.15,31.08.16
58740,546549,81309,10.03.15,25.10.18
58751,491357,91623,11.03.15,18.04.17
58752,461482,76617,11.03.15,31.01.18
58758,505692,43515,12.03.15,15.07.15
58761,392473,41177,12.03.15,06.01.21
58791,527318,124446,23.03.15,05.04.18
58795,547747,167527,23.03.15,25.10.18
58797,589109,179757,23.03.15,05.03.21
58805,498948,155169,24.03.15,21.12.20
58809,528234,88911,24.03.15,11.02.19
58823,408451,85506,24.03.15,06.03.20
58825,537679,163316,24.03.15,04.12.20
58826,472062,100252,24.03.15,05.05.16
58827,468208,106826,24.03.15,25.10.18
58829,394200,86456,24.03.15,18.06.18
58853,529767,110860,08.04.15,04.12.20
58854,530472,103101,08.04.15,07.12.16
58856,530140,103247,08.04.15,07.12.16
58859,548634,95895,08.04.15,11.11.16
58860,517149,119115,08.04.15,11.11.16
58863,496810,157350,08.04.15,07.09.21
58864,511142,121220,08.04.15,25.10.18
58867,525967,106294,08.04.15,02.03.21
58939,469775,115892,20.04.15,25.10.18
58940,454559,96453,20.04.15,06.03.19
59014,525059,78437,24.04.15,16.06.16
59015,470831,109180,24.04.15,09.03.20
59020,444229,91212,24.04.15,22.08.18
59030,472807,111308,24.04.15,12.10.16
59033,517929,83440,24.04.15,25.10.18
59037,523054,80627,24.04.15,25.10.18
59096,518559,128741,28.04.15,25.10.18
59098,516476,161404,28.04.15,10.01.20
59103,395731,40226,28.04.15,22.08.19
59231,474426,97006,30.04.15,20.12.20
59245,416748,76202,30.04.15,09.01.20
59247,454038,95305,30.04.15,12.04.19
59251,594224,140692,30.04.15,05.05.20
59467,504771,68761,07.05.15,27.03.20
59468,485443,85719,07.05.15,10.04.18
59634,478647,119592,11.05.15,17.09.19
59730,462274,102008,14.05.15,17.06.19
59767,571226,171197,15.05.15,27.01.20
59813,456506,105069,18.05.15,13.03.18
59816,426845,54185,18.05.15,21.09.16
59846,579184,137128,18.05.15,07.02.19
59851,559666,168041,18.05.15,28.01.19
59854,527807,56534,18.05.15,04.12.20
59855,417341,86016,18.05.15,07.06.17
59857,425196,99818,18.05.15,31.01.17
59859,520698,52423,18.05.15,23.08.21
59864,491017,53266,18.05.15,06.06.19
59871,546582,86003,18.05.15,12.05.20
59872,424496,96923,18.05.15,21.02.18
59877,409591,79901,18.05.15,16.12.20
59878,498925,155181,18.05.15,07.12.20
59883,515673,109577,18.05.15,25.10.18
59889,522304,53770,18.05.15,25.10.18
59890,495379,163513,18.05.15,21.03.19
59891,496074,163548,18.05.15,10.03.17
59893,558756,154457,18.05.15,09.07.20
59894,558778,154524,18.05.15,25.10.18
59901,385186,93948,18.05.15,14.01.16
59904,415733,49989,18.05.15,05.01.21
59921,512458,157874,19.05.15,06.02.20
59933,475179,111159,19.05.15,22.06.21
59939,403600,116594,20.05.15,31.08.20
59940,403900,115842,20.05.15,31.08.20
59941,404525,115281,20.05.15,31.08.20
59989,427373,46903,21.05.15,14.04.21
60108,515281,47487,27.05.15,05.05.21
60142,540991,82742,28.05.15,07.04.17
60147,501638,132156,28.05.15,06.08.20
60149,523888,61312,28.05.15,18.12.20
60250,409629,62089,01.06.15,14.09.17
60263,462104,101677,01.06.15,18.12.18
60308,478509,119679,02.06.15,17.09.19
60359,554795,163353,03.06.15,05.04.17
60364,438136,116974,03.06.15,09.04.20
60366,542471,85137,03.06.15,09.07.18
60498,551069,156328,08.06.15,30.11.17
60506,519707,125692,08.06.15,09.06.17
60508,454373,115932,08.06.15,04.04.17
60569,463345,107008,09.06.15,20.09.19
60570,488606,104986,09.06.15,25.10.18
60647,463884,104925,11.06.15,02.02.21
60650,452353,84643,11.06.15,06.03.17
60773,464443,98332,15.06.15,25.10.19
60776,500604,71793,15.06.15,26.11.18
60778,540814,121954,15.06.15,03.03.21
60780,476485,98906,15.06.15,19.03.19
60790,510319,111213,15.06.15,09.04.19
60792,411730,43001,15.06.15,09.12.20
60880,466120,100934,17.06.15,05.03.21
60888,593609,143364,17.06.15,22.01.18
60890,546242,159293,17.06.15,18.02.21
60911,465399,82859,18.06.15,25.10.18
66823,491326,84300,04.05.17,03.03.20
66830,411027,75974,04.05.17,11.02.19
66832,469166,110183,04.05.17,09.10.19
66907,548812,155412,09.05.17,27.03.20
66919,502739,142337,09.05.17,07.05.21
67029,462042,99042,12.05.17,17.04.20
67030,466172,101352,12.05.17,08.05.18
67151,403991,50085,18.05.17,05.03.21
67160,455690,110060,18.05.17,05.03.21
67163,544184,81664,18.05.17,25.05.17
67203,519263,117507,19.05.17,30.09.20
67204,519263,117507,19.05.17,03.12.20
67214,447795,103616,19.05.17,30.05.17
67370,429481,142275,26.05.17,22.08.18
67480,473568,67916,31.05.17,18.02.19
67493,444527,90825,31.05.17,31.03.21
67511,509939,87072,01.06.17,23.01.20
67525,562885,154449,01.06.17,23.08.21
67614,548235,86391,06.06.17,26.01.18
67709,461951,105179,08.06.17,21.12.20
67959,460636,101447,14.06.17,05.02.19
67996,406282,45532,14.06.17,12.12.20
68181,464523,86854,21.06.17,02.02.21
68185,548203,145985,21.06.17,10.07.20
68190,577703,141885,21.06.17,09.05.19
68310,476153,73029,30.06.17,08.10.20
68332,530523,119934,03.07.17,17.11.17
68358,571509,158164,05.07.17,23.08.21
68487,458017,123966,25.07.17,05.03.21
68496,475873,45615,25.07.17,28.02.18
68498,443142,134166,25.07.17,16.05.19
68537,539680,105505,28.07.17,16.12.19
68608,467708,93752,11.08.17,07.12.20
68634,573658,158149,17.08.17,20.01.21
68728,438095,120830,30.08.17,24.01.19
68738,404267,83211,30.08.17,30.08.18
68768,613299,165130,04.09.17,12.10.17
68779,458327,108795,05.09.17,05.03.21
68780,599219,179607,05.09.17,28.01.21
68781,600237,178464,05.09.17,28.01.21
68798,528230,96837,07.09.17,12.07.18
68801,510798,136027,07.09.17,07.09.17
68822,392697,83477,13.09.17,27.10.17
68832,485967,103566,14.09.17,05.09.18
68866,392363,40135,28.09.17,20.05.20
68871,461717,101502,28.09.17,12.02.20
68875,468895,93403,28.09.17,22.11.17
68878,392547,43891,28.09.17,24.01.20
68890,448245,117820,03.10.17,05.02.20
68920,544713,156390,13.10.17,29.06.20
68963,431090,100873,27.10.17,05.03.21
68970,392415,83464,27.10.17,02.10.18
68972,429965,135196,27.10.17,01.12.20
69002,489704,84877,14.11.17,14.04.21
69016,473662,79843,14.11.17,18.11.20
69020,564641,137433,14.11.17,04.02.20
69022,415943,109587,15.11.17,06.01.21
69031,443819,142048,17.11.17,09.12.20
69053,519113,86974,22.11.17,23.11.17
69054,413171,37828,22.11.17,30.08.18
69055,454460,103367,22.11.17,26.11.20
69182,445110,46958,29.01.18,07.12.20
69199,408270,39645,31.01.18,05.09.19
69238,536541,123522,09.02.18,23.08.19
69278,575294,133008,20.02.18,12.02.20
69317,516366,161360,01.03.18,10.01.20
69396,551577,160928,14.03.18,12.01.21
69399,543425,136200,14.03.18,27.05.21
69406,591446,183407,14.03.18,06.01.21
69409,479987,106035,14.03.18,19.05.20
69410,474886,106965,14.03.18,22.08.18
69425,548221,149749,21.03.18,08.12.20
69438,468685,113985,21.03.18,31.01.20
69475,476230,100463,29.03.18,30.06.20
69578,553818,151602,10.04.18,04.02.19
69583,395639,89296,10.04.18,02.10.18
69617,466835,99246,12.04.18,07.12.20
69710,555506,131494,19.04.18,24.01.19
69727,401300,38317,19.04.18,05.03.21
69733,397115,43643,19.04.18,15.12.20
69850,450346,125150,24.04.18,12.05.20
70419,591809,182238,08.05.18,17.04.20
70420,454358,104464,08.05.18,07.12.20
70517,545161,111111,10.05.18,09.07.18
70634,453905,95885,15.05.18,17.05.18
70750,391078,106379,18.05.18,28.03.19
70751,391020,106313,18.05.18,31.08.20
70754,521394,61917,18.05.18,06.08.20
70755,523054,57205,18.05.18,16.12.20
70884,464368,103942,24.05.18,17.06.19
70886,420113,61754,24.05.18,14.04.20
70986,511010,134583,28.05.18,22.06.21
71439,479687,98036,06.06.18,20.02.19
71484,464026,119184,07.06.18,04.03.21
71493,442285,55355,07.06.18,15.02.19
71598,529421,154948,11.06.18,08.07.19
71686,500172,111708,14.06.18,12.04.21
71771,542289,137330,20.06.18,20.11.20
71873,498763,141337,28.06.18,13.01.21
72054,535682,139275,05.07.18,03.03.20
72161,536924,96917,11.07.18,27.01.20
72189,475374,79138,13.07.18,05.03.21
72279,427413,99281,30.07.18,10.12.18
72284,436519,96157,30.07.18,01.07.21
72296,509628,145226,31.07.18,11.04.19
72417,447950,90719,20.08.18,07.09.21
72420,467923,103184,21.08.18,21.01.20
72435,447184,117453,21.08.18,12.02.20
72436,459114,64161,21.08.18,10.12.20
72487,493573,156428,28.08.18,15.06.21
72489,468848,94759,28.08.18,04.12.20
72505,488133,147760,30.08.18,14.02.20
72615,439869,119412,18.09.18,05.03.21
72670,600720,161229,25.09.18,20.09.21
72673,481154,61861,25.09.18,22.06.20
72723,582076,164901,11.10.18,25.05.20
72768,461660,103196,30.10.18,10.01.20
72781,467360,101574,30.10.18,12.03.20
72800,396170,92578,15.11.18,30.09.20
72816,403889,86926,21.11.18,11.06.20
72858,460892,124747,04.12.18,01.06.20
72859,513960,72261,04.12.18,11.12.20
76353,549856,94517,16.12.19,20.09.21
76354,551509,92440,16.12.19,20.09.21
76357,441676,89718,16.12.19,12.05.20
76454,520703,114603,04.02.20,07.05.21
76455,520590,113448,04.02.20,07.05.21
76471,520802,106648,04.02.20,02.03.21
76472,518874,105849,04.02.20,02.03.21
76804,519739,124592,08.04.20,14.03.21
76823,530181,114830,09.04.20,04.12.20
77399,575187,149408,04.05.20,19.05.20
78037,440137,131573,26.05.20,03.12.20
60950,385090,124609,19.06.15,25.10.18
61072,578419,159143,01.07.15,25.10.18
61098,415975,127665,02.07.15,25.10.18
61190,578270,184883,09.07.15,20.02.19
61198,443815,44726,09.07.15,27.03.19
61263,520462,111756,15.07.15,22.03.17
61271,474908,88143,16.07.15,12.12.20
61276,555302,101504,16.07.15,19.06.18
61280,522654,120776,16.07.15,17.01.18
61281,425368,137385,16.07.15,25.10.18
61283,573451,161277,16.07.15,04.05.17
61284,473178,87908,16.07.15,25.11.20
61285,391343,102184,16.07.15,24.05.17
61300,501240,89454,17.07.15,20.02.19
61339,487335,107553,27.07.15,22.08.17
61347,530256,155086,27.07.15,25.10.18
61369,546894,146754,30.07.15,18.06.20
61370,534315,141835,30.07.15,25.10.18
61393,549613,144121,04.08.15,03.08.21
61394,484403,61457,04.08.15,25.10.18
61396,546067,144341,04.08.15,08.07.20
61398,524009,126989,05.08.15,04.12.20
61406,565037,162964,06.08.15,02.09.20
61407,470770,100451,06.08.15,25.10.18
61443,491244,86282,10.08.15,06.06.19
61444,496112,155805,11.08.15,23.10.18
61445,564917,161713,11.08.15,21.12.17
61448,463040,114301,11.08.15,05.03.21
61471,526262,120346,13.08.15,01.03.21
61476,481188,105361,14.08.15,09.03.20
61493,528804,110163,17.08.15,07.12.16
61508,447353,102635,20.08.15,31.01.19
61522,470189,75489,25.08.15,05.03.21
61546,417690,74434,02.09.15,19.11.18
61591,455388,102399,11.09.15,25.10.18
61592,457678,105639,11.09.15,23.07.20
61603,460236,100716,17.09.15,11.10.16
61614,550552,104456,21.09.15,27.08.18
61636,398789,38969,24.09.15,05.10.16
61648,509865,146757,28.09.15,04.12.20
61650,519912,141817,28.09.15,03.04.17
61653,461299,110042,28.09.15,25.10.18
61654,532466,114982,29.09.15,28.05.20
61661,448150,119111,30.09.15,03.04.17
61690,466922,91985,15.10.15,31.08.16
61692,427344,46948,15.10.15,17.05.18
61696,401947,44149,15.10.15,06.04.17
61697,401947,44149,15.10.15,18.04.17
61701,438996,69616,16.10.15,25.11.20
61704,519749,101043,16.10.15,29.08.17
61714,526621,90137,22.10.15,07.04.17
61736,569591,138559,29.10.15,21.01.19
61747,464283,98533,05.11.15,05.03.21
61772,397213,92610,17.11.15,25.10.18
61780,533061,115425,19.11.15,01.06.20
61786,469843,107583,23.11.15,25.10.19
61787,482934,112255,23.11.15,25.10.19
61791,559335,163205,26.11.15,25.10.18
61814,552514,171234,07.12.15,17.05.19
61825,494200,113280,16.12.15,19.03.19
61828,600757,178406,16.12.15,28.03.17
61852,550367,122929,22.12.15,31.01.18
61864,577931,169176,29.12.15,07.02.19
61872,437335,70370,30.12.15,12.02.18
61876,531303,110710,06.01.16,11.02.19
61889,451471,71866,14.01.16,17.02.17
61896,392290,97324,14.01.16,24.01.17
61897,405452,74803,14.01.16,24.01.17
61898,443206,133314,15.01.16,30.11.17
61901,601552,156142,15.01.16,21.03.19
61915,481800,71087,21.01.16,05.09.17
61916,527678,59301,21.01.16,04.10.17
61918,461057,88763,21.01.16,04.10.17
61922,428551,86941,21.01.16,18.12.18
61935,529404,126257,27.01.16,23.04.18
61946,434927,114327,28.01.16,24.07.20
61947,449873,114102,28.01.16,24.07.20
61954,512118,135310,01.02.16,24.03.20
61977,445354,91948,11.02.16,20.12.20
61980,545987,155246,11.02.16,27.07.17
61981,556457,168171,11.02.16,27.07.17
62008,516942,135949,22.02.16,14.12.20
62012,601231,170257,22.02.16,24.01.19
62027,396451,92096,23.02.16,14.03.21
62048,487699,136382,25.02.16,19.03.19
62054,460848,92005,01.03.16,18.06.20
62093,524773,124641,15.03.16,25.09.20
62096,596069,184292,15.03.16,12.02.18
62097,611996,158504,15.03.16,04.04.17
62098,540068,135488,15.03.16,06.11.18
62106,474572,94997,15.03.16,06.03.17
62109,461064,96508,15.03.16,07.02.18
62148,546053,149777,21.03.16,28.03.17
62156,549978,104304,22.03.16,05.03.21
62160,454323,121917,22.03.16,10.02.20
62190,440547,86236,25.03.16,05.03.21
62464,593251,164592,13.04.16,30.01.17
62466,588695,156173,13.04.16,04.12.20
62472,440684,90664,13.04.16,31.07.19
62517,559786,146848,15.04.16,05.04.17
62518,561946,145942,15.04.16,19.12.18
62522,399361,36226,15.04.16,03.03.20
62530,452176,90290,18.04.16,05.03.21
62549,549255,128769,18.04.16,20.06.18
62585,519306,103614,19.04.16,09.05.17
62586,543901,151201,19.04.16,29.08.16
62589,421591,114126,19.04.16,21.12.20
62594,484904,107318,19.04.16,30.08.18
62601,414232,126884,20.04.16,05.03.21
62612,548064,86174,20.04.16,04.10.17
62649,471251,83520,21.04.16,11.12.20
62651,477308,95593,21.04.16,07.03.17
62652,477308,95593,21.04.16,07.03.17
62661,508328,133691,21.04.16,19.02.19
62662,526273,61341,21.04.16,07.03.17
62664,395639,89296,21.04.16,27.10.17
62817,526364,90495,26.04.16,27.03.20
63040,422063,104813,03.05.16,07.01.19
63100,443243,128585,04.05.16,01.07.21
63106,522536,85656,04.05.16,23.11.18
63136,470832,79268,04.05.16,19.12.17
63179,504840,68948,05.05.16,09.06.21
63187,461718,100505,05.05.16,09.06.21
63188,458663,100257,05.05.16,17.05.18
63240,415494,51102,06.05.16,29.08.16
63280,552820,164899,09.05.16,04.04.17
63314,598080,171043,09.05.16,17.05.18
63369,413238,80287,11.05.16,05.06.20
63394,520602,61338,12.05.16,31.08.20
63395,552394,146100,12.05.16,18.06.20
63404,401778,117963,12.05.16,26.01.18
63410,411732,78974,12.05.16,19.05.20
63477,480656,90982,16.05.16,17.04.20
63483,441189,136172,16.05.16,23.03.18
63496,425932,52675,16.05.16,28.02.20
63498,487196,133793,16.05.16,22.11.19
63504,556794,166891,16.05.16,06.03.19
63564,434921,59172,18.05.16,07.06.17
63633,492896,116493,19.05.16,20.08.18
63668,407214,45857,20.05.16,03.06.19
63670,512514,133196,20.05.16,01.07.21
63671,514135,128711,20.05.16,01.07.21
63672,524696,139782,20.05.16,01.07.21
63768,555561,166368,24.05.16,05.05.21
63782,573597,169818,24.05.16,05.03.21
63790,444542,45330,24.05.16,05.03.21
63812,498765,73070,24.05.16,11.05.21
64008,469099,114625,30.05.16,28.09.17
64018,464348,87397,30.05.16,05.02.18
64102,410885,75757,01.06.16,12.12.19
64165,443252,113314,03.06.16,13.12.16
64302,464963,68135,09.06.16,12.12.19
64319,490975,37378,09.06.16,29.08.16
64396,468572,116840,13.06.16,20.01.21
64397,470026,116018,13.06.16,20.01.21
64543,568068,144616,16.06.16,11.12.20
64659,508405,136508,20.06.16,06.12.18
64717,507677,133125,22.06.16,31.03.21
