LOKACIJA_IZH,Y,X,LOKACIJA_DEST,Y_DEST,X_DEST,DATE_MOVE
58378,467813,99049,61914,510951,111031,11.04.17
68759,462476,88058,61917,465083,98002,28.09.17
61111,416365,115762,61313,436086,93647,21.07.15
60614,391088,101595,61318,424600,93925,21.07.15
42238,458620,61257,61928,395974,43540,23.01.16
57018,458530,65050,61929,395974,43540,23.01.16
59006,591204,166025,61326,519973,153818,23.07.15
41343,516702,111909,61930,536266,104959,15.04.19
60405,401413,103266,61322,424600,93925,25.07.15
60716,396929,110259,61333,553037,141279,25.07.15
60713,396929,110259,61335,553037,141279,25.07.15
42054,496229,129580,61932,491580,130268,10.05.16
31123,495278,128930,61932,491580,130268,08.05.16
49200,452656,104284,61934,399215,36321,03.02.16
64029,533723,104224,61935,529404,126257,16.11.16
73513,430363,137889,61939,472547,103700,24.06.20
73513,430363,137889,61939,472547,103700,03.07.21
58462,507389,83279,61939,472547,103700,08.04.16
58462,507389,83279,61939,472547,103700,03.05.16
45547,474396,96930,61939,472547,103700,25.04.16
45547,474396,96930,61939,472547,103700,13.04.16
70150,587274,171336,61940,558600,129265,30.05.18
40538,543144,165299,61355,559786,146848,29.07.15
60143,505866,68004,61358,507907,77835,29.07.15
42419,562440,126462,61954,512118,135310,10.04.16
73497,602393,169962,61955,542801,132677,09.06.19
66892,542819,146408,61955,542801,132677,01.09.17
63501,542819,146408,61955,542801,132677,09.08.16
58183,455143,122726,61353,470997,114214,03.08.15
71097,546611,81873,61965,511290,74365,16.08.18
65528,524329,80272,61965,511290,74365,27.09.16
72556,400219,87550,61966,500310,139538,10.04.20
66256,524190,125689,61966,500310,139538,03.02.18
62093,524773,124641,61966,500310,139538,19.05.18
34818,445293,115319,61966,500310,139538,08.09.18
38343,528604,153103,61967,561882,171687,27.07.18
60416,497212,62818,61424,468328,112536,06.08.15
60103,539491,162164,61413,593725,139505,07.08.15
59722,461224,89202,61423,457687,97498,07.08.15
60970,416707,132239,61428,459158,125118,07.08.15
31138,606905,162625,61431,610285,158093,07.08.15
61132,442860,73182,61421,409338,69493,08.08.15
61130,442860,73182,61422,409338,69493,09.08.15
61333,553037,141279,61970,447365,115497,05.02.16
61334,553037,141279,61971,447365,115497,05.02.16
61335,553037,141279,61972,447365,115497,05.02.16
61331,553037,141279,61974,447365,115497,05.02.16
81375,505402,78491,61976,519605,86515,13.07.21
78387,505402,78491,61976,519605,86515,26.07.20
70266,510349,76872,61976,519605,86515,26.06.18
67350,516287,78676,61976,519605,86515,10.07.17
64335,504307,78882,61976,519605,86515,08.07.16
78107,590130,182673,61982,583970,168038,16.07.20
74513,590500,182959,61982,583970,168038,09.07.19
70896,590500,182959,61982,583970,168038,02.07.18
67487,590500,182959,61982,583970,168038,14.07.17
47509,527129,92590,61983,493137,114994,19.04.19
42449,494104,91528,61983,493137,114994,09.05.18
80062,384850,99373,61986,447365,115497,19.04.21
71958,457901,85557,61986,447365,115497,09.11.18
71957,457901,85557,61986,447365,115497,08.11.18
69588,396931,110247,61986,447365,115497,10.07.19
65275,553037,141279,61986,447365,115497,19.11.16
65274,553037,141279,61986,447365,115497,19.11.16
45167,563738,159410,61987,535168,155497,06.04.19
53654,550330,164280,61990,550002,129273,11.04.16
46871,502375,115476,61992,435554,123973,30.04.16
60717,396929,110259,61332,553037,141279,25.07.15
61127,441315,108252,61380,553037,141279,01.08.15
61089,539258,157738,61474,554134,143201,14.08.15
76606,443349,104233,61996,438301,102860,16.05.21
76606,443349,104233,61996,438301,102860,16.05.21
76606,443349,104233,61996,438301,102860,16.05.21
76606,443349,104233,61996,438301,102860,03.08.21
76606,443349,104233,61996,438301,102860,04.08.21
55703,569372,137614,62002,570967,138649,12.02.16
61588,569381,138987,62003,570967,138649,12.02.16
60386,455930,85689,61480,414043,35643,17.08.15
35190,432076,128638,61492,452306,122891,17.08.15
45807,435683,94007,62004,392677,38999,20.02.16
60346,455930,85689,61481,414043,35643,19.08.15
57018,458530,65050,62006,395974,43540,22.02.16
48623,409174,69367,40679,395068,88185,10.06.13
48623,409174,69367,40679,395068,88185,14.04.15
48623,409174,69367,40679,395068,88185,27.05.15
41913,532889,115007,62008,516942,135949,18.04.19
33962,529140,117525,62008,516942,135949,01.04.16
80952,530844,130123,62013,569360,138927,08.09.21
78402,538809,160056,62017,597772,161936,15.08.20
36297,538809,159891,62019,593865,160335,13.08.21
60883,508965,114502,62031,519211,105342,04.06.16
60883,508965,114502,62031,519211,105342,21.05.16
60883,508965,114502,62031,519211,105342,26.06.16
60882,511502,111552,62031,519211,105342,14.04.18
57652,508707,113759,62031,519211,105342,23.06.19
48421,449409,87969,62040,449431,88763,25.06.16
47603,587254,176978,62042,489077,158176,06.04.17
58593,480290,133276,62048,487699,136382,12.10.17
44273,503510,132895,62048,487699,136382,19.04.18
41878,480365,134513,62048,487699,136382,15.11.18
42569,489048,153359,62052,497840,156137,07.05.16
32845,499500,158453,62052,497840,156137,20.04.20
63580,544452,116481,62055,540305,120947,10.05.17
81170,543170,79773,62058,538777,83998,11.07.21
78041,543170,79773,62058,538777,83998,10.07.20
74400,543170,79773,62058,538777,83998,06.07.19
70806,543170,79774,62058,538777,83998,24.06.18
67282,543170,79774,62058,538777,83998,04.07.17
67283,543170,79774,62058,538777,83998,04.07.17
31579,492301,38944,62060,493900,69491,06.03.16
60315,458479,90722,61552,484283,83090,05.09.15
33924,433699,139563,62070,383594,95660,14.03.16
61275,526236,129602,62072,523517,121122,03.06.16
70006,521156,55238,62073,514171,54425,20.05.18
44893,416581,52020,62078,412205,44339,11.03.16
32064,414140,48510,62080,546611,81873,13.03.16
32237,525551,57524,62082,508071,129604,15.03.16
45609,448777,118870,62084,458910,95810,14.03.16
45799,448777,118870,62085,384265,94571,14.03.16
47205,553486,148918,62086,404297,47116,12.03.16
55786,463379,121316,62088,415678,50712,14.03.16
42924,597202,160595,62090,606528,172415,01.05.16
33614,395317,87321,62093,524773,124641,30.03.17
49797,431419,108526,62101,433303,106892,10.04.16
60849,445755,108079,62112,452312,112486,14.03.16
41037,443052,112102,62114,545390,112690,18.03.16
44132,439950,113416,62116,449459,113447,18.03.16
50121,455278,90518,62118,499456,92154,16.03.16
53450,457506,129013,62120,591827,156109,21.03.16
49949,389639,99877,62127,390469,96411,16.03.16
49117,444640,75736,62130,386955,92890,19.03.16
34714,500463,94967,62132,460455,117815,21.03.16
55423,553212,98187,62134,544670,80934,18.03.16
53299,451469,104863,62135,466788,79302,18.03.16
40606,446716,74903,62136,386955,92890,21.03.16
61726,464060,96276,62140,448782,118870,21.03.16
46635,442748,80156,62142,396422,36282,23.03.16
55425,421819,51510,62143,414648,53248,21.03.16
48863,576373,148281,62148,546053,149777,19.05.16
72443,533295,88751,62149,536629,80397,05.06.19
72443,533295,88751,62149,536629,80397,30.05.20
72443,533295,88751,62149,536629,80397,16.06.21
48940,529906,87736,62149,536629,80397,04.06.16
48940,529906,87736,62149,536629,80397,31.05.17
48940,529906,87736,62149,536629,80397,31.05.17
48940,529906,87736,62149,536629,80397,26.05.18
41976,531295,85762,62149,536629,80397,04.06.16
41976,531295,85762,62149,536629,80397,07.04.16
41976,531295,85762,62149,536629,80397,31.05.17
41976,531295,85762,62149,536629,80397,26.05.18
41976,531295,85762,62149,536629,80397,05.06.19
41976,531295,85762,62149,536629,80397,30.05.20
41976,531295,85762,62149,536629,80397,16.06.21
41976,531295,85762,62149,536629,80397,16.06.21
44877,532843,132523,62150,549568,149458,10.07.17
44877,532843,132523,62150,549568,149458,05.05.18
55518,578918,179328,62154,547197,145865,14.04.18
50319,545848,156159,62157,592695,174873,24.03.16
36621,446277,75620,62164,389217,96582,24.03.16
78900,430671,53486,62170,431589,58817,14.07.20
45713,448777,118870,62178,431116,130746,22.03.16
62178,431116,130746,62179,586502,174611,25.03.16
40553,402059,93197,62180,394435,92794,29.03.16
65908,534108,156360,62189,546455,148291,14.04.19
48857,609942,158157,62198,614387,153347,20.04.16
41647,610149,158614,62199,613006,155532,20.04.16
32629,545634,132054,62201,614567,154070,22.04.16
55335,611991,162811,62203,612365,154745,13.04.16
31138,606905,162625,62203,612365,154745,13.04.16
57551,593478,166193,62205,613263,157877,11.04.16
35984,481666,119857,62208,481354,110100,01.04.16
49591,439593,52073,62212,385273,100027,31.03.16
53947,460157,108696,62213,458880,108952,01.04.16
31423,587732,158071,62216,578500,151456,02.04.16
75204,477824,100125,62218,427086,89925,12.07.19
70360,548953,100700,62220,441693,111087,15.05.18
68228,440927,113224,62220,441693,111087,16.07.17
64612,391935,107509,62220,441693,111087,26.07.16
31579,492301,38944,62222,493900,69491,31.03.16
61858,592323,158347,62224,594172,168084,06.04.16
66048,547848,121903,62229,546371,111043,09.05.20
62546,543824,121764,62229,546371,111043,17.05.19
62546,543824,121764,62229,546371,111043,09.05.20
34587,514244,92867,62232,551852,97454,05.04.16
54515,396554,108493,62234,384961,95996,31.03.16
46131,469453,77067,62238,516018,59255,17.04.16
74614,397836,108224,62243,396246,87408,29.08.19
67728,397836,108224,62243,396246,87408,16.08.17
66116,394399,83763,62243,396246,87408,13.05.21
64577,397836,108224,62243,396246,87408,14.09.16
61867,422590,77828,62243,396246,87408,16.08.17
61866,419404,77126,62243,396246,87408,25.04.16
61866,419404,77126,62243,396246,87408,19.04.17
61865,418845,77866,62243,396246,87408,25.04.16
38388,441002,72600,62243,396246,87408,22.08.18
74617,546486,147271,62249,554428,156867,12.03.20
56545,591593,139167,62249,554428,156867,17.04.16
48202,439408,138181,62253,397044,92436,03.04.16
54517,396554,108493,62258,384961,95996,01.04.16
46363,538768,83929,62260,544465,90935,04.04.16
40759,399516,40337,62262,399487,40334,06.04.16
69919,413617,78432,62265,404420,81831,19.05.18
50095,399627,88218,62265,404420,81831,12.04.16
78852,446795,110661,62269,441904,120519,20.07.20
77202,388252,95256,62269,441904,120519,13.05.20
55479,412180,76881,62271,391165,84792,04.04.16
50674,476094,69957,62276,472571,111291,06.04.16
50674,476094,69957,62278,472110,103649,05.04.16
55470,583267,154872,62280,589725,154164,08.04.16
44618,396114,91314,62282,397994,96539,05.04.16
31939,396104,91267,62283,397994,96539,05.04.16
53467,395507,89442,62284,397994,96539,05.04.16
32363,487164,108294,62286,437157,133162,05.04.16
82079,444901,64967,62295,472134,110953,01.09.21
81168,447155,78924,62295,472134,110953,31.08.21
79126,444901,64967,62295,472134,110953,20.09.20
79346,447155,78924,62295,472134,110953,20.09.20
78571,479126,103918,62295,472134,110953,14.07.20
71840,444900,64967,62295,472134,110953,14.08.18
71072,447154,78923,62295,472134,110953,14.08.18
71072,447154,78923,62295,472134,110953,19.09.19
68508,447154,78923,62295,472134,110953,25.08.17
66842,401983,82265,62295,472134,110953,25.05.17
43742,448951,64465,62295,472134,110953,17.09.16
78990,445841,67967,62296,439367,51930,14.09.20
47934,507712,134003,62304,533204,119595,12.04.16
53423,554599,88953,62306,544802,85823,09.04.16
48333,473042,84504,62308,383923,102913,05.04.16
58327,598812,158330,62314,605082,168775,08.04.16
49415,613558,158412,62319,616892,155518,11.04.16
50907,594648,139647,62320,599396,140933,12.04.16
50907,594648,139647,62320,599396,140933,26.04.18
75772,593754,139492,62321,599986,140324,14.04.20
68852,593755,139492,62321,599986,140324,24.04.18
53622,593312,145589,62321,599986,140324,11.04.16
50125,595076,140817,62321,599986,140324,24.04.18
50125,595076,140817,62321,599986,140324,14.04.20
62755,477015,113261,62322,599258,139606,13.05.19
32125,588638,144971,62322,599258,139606,12.04.16
58992,556723,126508,62324,604248,169523,08.04.16
48509,566227,156160,62325,560892,159370,10.04.16
54245,488306,41473,62326,491118,38111,09.04.16
49975,602192,162839,62327,604568,170090,09.04.16
32605,576999,165227,62329,563569,175224,11.04.16
36431,581293,165802,62330,563569,175224,11.04.16
46699,578833,168301,62332,563569,175224,11.04.16
39707,579459,167959,62333,563569,175224,11.04.16
50072,579800,165557,62334,563569,175224,11.04.16
58878,581576,163229,62335,563569,175224,11.04.16
47603,587254,176978,62336,585169,167045,09.04.16
53354,587175,176900,62337,592062,171745,13.04.16
34488,589416,160972,62338,594473,156354,07.04.16
73510,408253,47313,62339,399459,51012,04.04.20
61828,600757,178406,62346,583854,173420,07.04.16
58534,569057,173791,62351,565512,175326,09.04.16
46105,570087,173248,62352,564505,175783,09.04.16
36075,595219,155335,62354,593179,153463,07.04.16
59926,546907,161053,62356,560218,158738,10.04.16
32735,440229,127588,62358,597038,167015,10.04.16
58947,595902,173434,62359,595902,173434,10.04.16
50683,601180,155950,62361,612978,155523,09.04.16
56515,485440,43727,62364,491118,38111,02.04.19
54245,488306,41473,62364,491118,38111,31.03.17
53342,403591,88158,62367,394606,91221,09.04.16
48873,466807,105537,62369,605082,168775,10.04.16
42054,496229,129580,62370,505492,119885,25.04.18
31123,495278,128930,62370,505492,119885,25.04.18
50413,536052,134718,62371,605056,169933,11.04.16
55730,536195,135724,62372,605056,169933,11.04.16
68205,542482,146868,62374,583177,154839,21.07.17
49569,398495,36422,62376,455171,108756,09.04.16
49486,431111,135186,62377,397044,92436,11.04.16
42227,522104,81402,62378,522536,85656,08.04.16
33793,595090,158644,62380,589933,163616,11.04.16
31338,403944,44669,62381,429284,59882,08.04.16
33406,581866,159688,62382,564505,175783,10.04.16
42635,595397,157574,62383,603686,170400,11.04.16
38928,606359,160670,62384,603686,170400,10.04.16
50419,600153,178888,62385,589933,163616,10.04.16
32064,414140,48510,62386,584377,170265,11.04.16
41760,546103,124342,62392,546388,110003,17.05.19
42538,529928,130246,62394,600997,178674,10.04.16
33129,535001,132526,62395,600997,178674,10.04.16
42458,410452,49258,62396,463098,114257,11.04.16
33916,410453,49230,62397,462161,113955,15.04.16
59828,549620,142847,62398,549176,140620,12.04.16
53213,588522,179798,62401,594075,172521,11.04.16
42875,597180,191885,62402,594344,172428,11.04.16
46139,597200,191870,62403,595046,172850,11.04.16
41668,592628,161359,62404,602955,170173,11.04.16
55215,560944,156277,62406,559358,158444,11.04.16
50033,541354,157487,62408,599099,165082,13.04.16
43302,516893,77616,62411,525504,88039,11.04.16
43302,516893,77616,62412,530921,91439,11.04.16
42132,561268,146380,62414,559801,159123,11.04.16
48863,576373,148281,62415,581346,146568,09.04.16
50045,519983,61839,62416,597684,168159,12.04.16
42929,604143,160657,62418,599427,180057,12.04.16
33948,420771,82994,62422,415596,75370,13.04.16
33457,402876,88577,62423,394863,79588,12.04.16
32713,519030,155043,62424,601145,163381,12.04.16
55287,536861,139097,62425,529894,122997,13.04.16
45610,448777,118870,62426,431116,130746,11.04.16
62140,448782,118870,62427,431116,130746,11.04.16
62427,431116,130746,62429,430675,73337,14.04.16
55398,463444,97108,62431,601308,179148,13.04.16
36096,468965,105276,62432,604568,170090,13.04.16
31732,463731,89642,62433,590761,168328,10.04.16
58216,468911,100358,62434,601219,179012,12.04.16
53299,451469,104863,62435,466788,79302,18.04.16
33127,535151,128687,62436,529894,122997,15.04.16
31423,587732,158071,62438,589719,154974,11.04.16
31425,577522,151838,62439,589719,154974,11.04.16
47671,581549,153343,62440,592973,154829,13.04.16
58172,577139,156418,62444,577139,156418,15.04.16
57596,592921,165073,62446,599483,167278,12.04.16
69490,520175,123621,62448,411921,68085,20.06.18
41928,517041,127116,62448,411921,68085,02.06.17
54173,408781,67960,62450,400373,74339,12.04.16
31123,495278,128930,62452,513836,143232,14.04.16
42923,596782,161039,62453,615460,154444,13.04.16
42494,597191,160599,62454,614632,154920,13.04.16
42924,597202,160595,62455,614920,155230,13.04.16
61850,563988,149068,62456,618918,150133,13.04.16
53547,481605,86029,62458,396983,87262,19.04.16
35801,475111,125817,62460,465434,118470,13.04.16
58065,589875,177321,62462,578352,185446,13.04.16
59995,400561,83405,60161,428397,46124,28.05.15
50525,545216,134396,62474,602393,169963,18.04.16
30734,468339,108060,62476,596546,167918,14.04.16
54737,469433,123478,62478,605082,168775,14.04.16
58532,466804,105556,62479,605082,168775,14.04.16
49434,454740,129093,62480,589393,165361,17.04.16
32225,525271,57801,62482,471251,83520,17.04.16
60161,428397,46124,62484,408779,70119,14.04.16
42628,414217,46091,62486,602294,162567,15.04.16
